ORDER_ID,PURCHASE_TS,SHIP_TS,DELIVERY_TS,REFUND_TS
95be13c590f77369,2019/12/18,2019/12/21,2020/1/1,2022/9/7
95be13c590f77370,2019/12/18,2019/12/19,2019/12/22,2022/9/7
95bf343fdb096158,2019/9/23,2019/9/26,2019/10/5,
95cc462f02f2233,2020/2/25,2020/2/27,2020/3/9,
95cc5b9a12075415,2020/4/30,2020/5/1,2020/5/13,
95d01664f4f11922,2020/11/27,2020/11/28,2020/12/12,
95d04e6941281649,2019/11/30,2019/12/2,2019/12/11,
95d4c969bcf6471,2020/2/27,2020/2/29,2020/3/5,
95d63494bac80955,2020/8/15,2020/8/18,2020/8/24,
95d714cfe9690003,2019/12/1,2019/12/4,2019/12/10,
95d7cb2fa9089185,2020/6/3,2020/6/6,2020/6/16,
95d882de1cf79507,2020/5/8,2020/5/10,2020/5/20,
95d8f2c33f439800,2020/11/4,2020/11/8,2020/11/17,
95dc99e8ff516026,2020/8/12,2020/8/13,2020/8/24,2021/11/20
95dce9eb54467020,2020/10/20,2020/10/24,2020/10/27,2022/8/19
95e01cfcf8221788,2019/10/29,2019/11/2,2019/11/10,
95e525cc6b82390,2020/10/11,2020/10/15,2020/10/18,
95e6bb486ee12779,2019/5/16,2019/5/17,2019/5/30,
95e803ce93891842,2019/12/16,2019/12/20,2020/1/2,
95e9e1e318a28929,2019/9/4,2019/9/6,2019/9/17,
95ea2647463100123,2020/9/1,2020/9/6,2020/9/16,2022/11/24
95ebd3dfc9290464,2019/12/21,2019/12/23,2019/12/31,
95ebd3dfc9290465,2019/12/21,2019/12/26,2020/1/6,
95ec828d2a728735,2019/12/8,2019/12/13,2019/12/22,
95f4ef58f5257637,2020/7/30,2020/8/1,2020/8/12,
95fc34ef2e579564,2019/10/9,2019/10/14,2019/10/20,
95ff042a03990784,2020/10/30,2020/10/31,2020/11/8,
9608038f8cf62977,2019/11/12,2019/11/15,2019/11/25,
960a4b5807f84122,2019/7/26,2019/7/31,2019/8/12,
960f6eb09c95892,2019/9/9,2019/9/13,2019/9/21,
96163884eff21336,2019/5/3,2019/5/8,2019/5/20,
96171dea02e23051,2020/7/17,2020/7/18,2020/7/26,
9617b168f0281641,2020/11/30,2020/12/3,2020/12/12,
961a449d1d48970,2020/6/20,2020/6/24,2020/6/29,
96208041be675986,2020/5/26,2020/5/27,2020/6/2,
9623c88607448264,2020/5/22,2020/5/27,2020/6/8,
96246edfdd9101022,2019/9/9,2019/9/13,2019/9/22,
9.63E+15,2020/12/14,2020/12/17,2020/12/23,
96301645e6c34068,2020/4/3,2020/4/4,2020/4/10,
9630e9915fd94631,2020/3/5,2020/3/9,2020/3/15,
963877fba2c77665,2019/10/16,2019/10/17,2019/10/25,
963b6ae758b100798,2020/9/8,2020/9/10,2020/9/24,
963e0ba1bb2106769,2020/2/8,2020/2/9,2020/2/20,2022/1/12
963e468367894591,2020/10/11,2020/10/12,2020/10/15,2022/10/14
96432936b1352513,2019/9/30,2019/10/3,2019/10/12,
964dcbc5a28103144,2019/8/5,2019/8/9,2019/8/17,
96566ff915e29163,2019/9/7,2019/9/11,2019/9/24,
9657d2df86092293,2020/9/9,2020/9/12,2020/9/22,
9658953af9865853,2020/11/21,2020/11/24,2020/11/29,
965eeb1c87b1826,2020/7/9,2020/7/14,2020/7/25,
966133633ca11759,2020/6/4,2020/6/7,2020/6/21,
9664a6640b483120,2019/8/17,2019/8/19,2019/8/22,
96654d2249394333,2020/6/7,2020/6/12,2020/6/17,
9666a4d51b612664,2020/2/11,2020/2/16,2020/2/29,
9666dce952b664,2019/6/28,2019/6/29,2019/7/4,
9666dce952b665,2019/6/28,2019/7/3,2019/7/8,
9667e9fe250101951,2020/10/9,2020/10/14,2020/10/20,2022/10/13
966a207258526033,2020/6/11,2020/6/14,2020/6/28,
966abce7b0a102112,2019/11/23,2019/11/26,2019/12/4,
966abce7b0a102113,2019/11/23,2019/11/27,2019/12/6,
966b15cae5f97754,2020/7/4,2020/7/8,2020/7/18,
966d001a41433666,2020/6/19,2020/6/21,2020/6/30,
966dc84bb2f69168,2020/10/15,2020/10/20,2020/11/1,
96718cf3ce445253,2020/5/12,2020/5/15,2020/5/19,
96779611a0750833,2019/9/29,2019/10/1,2019/10/8,
96779611a0750834,2019/9/29,2019/10/3,2019/10/9,
9678b00130f73747,2020/7/3,2020/7/4,2020/7/18,
967a3b276c921277,2020/8/26,2020/8/29,2020/9/1,
967eb7ed58c37497,2020/6/20,2020/6/23,2020/6/27,
967f5a8de8226171,2020/10/25,2020/10/30,2020/11/11,
968634f5d6678375,2020/12/24,2020/12/29,2021/1/12,2025/8/12
968f2605b6b32204,2020/9/28,2020/10/3,2020/10/15,2025/9/18
968f3ae2bca2575,2019/6/25,2019/6/28,2019/7/4,
9693b32e65314093,2020/9/27,2020/9/29,2020/10/13,2022/9/2
96989e8870d92457,2020/10/31,2020/11/4,2020/11/18,
96990a3d1eb38952,2019/4/23,2019/4/28,2019/5/8,
969b9cdce1d45558,2019/5/13,2019/5/14,2019/5/25,
969c17b7bfc83674,2019/3/15,2019/3/19,2019/3/26,
969dc7f989015794,2020/9/28,2020/10/2,2020/10/15,
969e0e73aba28304,2019/9/19,2019/9/23,2019/10/2,
969e0e73aba28306,2019/9/19,2019/9/24,2019/10/8,
96a341dc7d260015,2019/10/30,2019/10/31,2019/11/10,
96a4c4b658a10788,2019/1/1,2019/1/4,2019/1/18,2021/1/2
96a63d594cc99754,2019/9/27,2019/9/28,2019/10/7,
96b079d607831036,2020/10/15,2020/10/18,2020/10/28,
96b67ade02052866,2019/1/13,2019/1/16,2019/1/21,
96b76f30f6957516,2020/2/26,2020/2/29,2020/3/14,
96b7ced46c354332,2019/10/11,2019/10/14,2019/10/20,
96bbc842cad46429,2019/8/25,2019/8/30,2019/9/12,2021/8/19
96bcc05f13990988,2020/10/1,2020/10/4,2020/10/10,
96bf5f4205b73363,2019/12/4,2019/12/8,2019/12/13,
96c01b0cd3889324,2019/4/27,2019/4/28,2019/5/2,
96c0b149925863,2019/9/14,2019/9/17,2019/9/28,
96c0f67fe9e53960,2019/5/12,2019/5/17,2019/5/30,
96c1072f0dd96619,2019/6/23,2019/6/24,2019/6/28,
96c341b427225534,2020/6/25,2020/6/26,2020/6/30,
96c35da858695284,2020/10/8,2020/10/10,2020/10/20,
96c80e286bf93413,2019/1/1,2019/1/4,2019/1/7,
96cb130446898376,2019/11/25,2019/11/29,2019/12/3,
96cb130446898377,2019/11/25,2019/11/30,2019/12/4,
96cb390d5ec38749,2019/7/7,2019/7/12,2019/7/24,2021/7/9
96d3e97571852834,2020/5/16,2020/5/21,2020/5/24,2022/4/23
96db5cbe1cb99205,2019/8/7,2019/8/10,2019/8/21,
96e24583e5965248,2020/10/3,2020/10/5,2020/10/16,2022/11/17
96e24583e5965249,2020/10/3,2020/10/8,2020/10/21,2022/11/17
96e55d7965239649,2020/5/8,2020/5/10,2020/5/15,
96e8a8551133437,2020/9/15,2020/9/16,2020/9/25,2021/2/8
96f393076d627991,2020/9/24,2020/9/28,2020/10/3,
96f9a22079d55130,2019/12/26,2019/12/30,2020/1/8,
96fb7c29ec068825,2020/8/28,2020/8/30,2020/9/7,
96fba2c677c57407,2019/6/13,2019/6/18,2019/6/26,
96fca3d85df81872,2020/8/10,2020/8/13,2020/8/22,
96feebfdce529756,2020/12/19,2020/12/24,2021/1/1,
96feebfdce529757,2020/12/19,2020/12/24,2020/12/28,
970192ece4c89413,2020/7/6,2020/7/11,2020/7/16,
97168f8a56e5881,2020/12/25,2020/12/29,2021/1/8,2025/3/17
97200d3406543131,2020/9/13,2020/9/17,2020/9/21,
9721b5c200135878,2019/6/8,2019/6/11,2019/6/15,
97242c7cb5489529,2019/5/22,2019/5/27,2019/6/1,
97263bf7adf46590,2020/12/29,2020/12/30,2021/1/3,2022/12/16
9729e851a3270360,2020/8/31,2020/9/2,2020/9/12,2024/10/17
972a148cc5166117,2019/7/31,2019/8/1,2019/8/7,
972ba24517737202,2020/11/16,2020/11/19,2020/11/29,2021/8/10
973240b7e1437595,2020/7/3,2020/7/6,2020/7/11,
973746f2ab541195,2019/12/30,2020/1/3,2020/1/6,
973ca8ddabf82587,2019/1/26,2019/1/29,2019/2/6,
973ca8ddabf82588,2019/1/26,2019/1/31,2019/2/11,
9740e34f70090120,2019/1/12,2019/1/14,2019/1/28,
9740e34f70090121,2019/1/12,2019/1/15,2019/1/26,
9745b6b45bf24318,2019/7/12,2019/7/13,2019/7/27,
974ab0308d238085,2020/4/28,2020/5/1,2020/5/6,
974f0cfa83f7653,2019/12/19,2019/12/20,2019/12/29,
9755d275c9577051,2020/12/7,2020/12/12,2020/12/19,2022/1/4
9756ab4d74225758,2019/12/21,2019/12/22,2020/1/2,
975a9db57fa39984,2020/11/29,2020/12/4,2020/12/18,2022/12/13
975bcbaa24d67420,2020/10/2,2020/10/7,2020/10/11,
975ce28eeff33669,2019/2/7,2019/2/10,2019/2/14,2021/1/24
9762ea6dd4247841,2020/9/22,2020/9/25,2020/10/5,
97637a0720d76450,2020/3/29,2020/4/3,2020/4/14,
976939ba04172356,2019/10/28,2019/10/29,2019/11/11,
976ef4ef6ed17125,2019/4/5,2019/4/9,2019/4/18,
976efc47e4e103540,2019/5/16,2019/5/20,2019/5/27,
976f8879f3a66356,2020/9/13,2020/9/18,2020/9/30,2021/4/13
9773089f22683610,2019/12/20,2019/12/21,2019/12/29,
97750081f1899982,2019/3/21,2019/3/26,2019/4/1,
977b6ba87e767619,2019/4/4,2019/4/5,2019/4/17,
977b6d4721629697,2020/9/4,2020/9/9,2020/9/14,2021/4/5
977d0dbe21397360,2020/8/8,2020/8/11,2020/8/16,
977fc8b3d1136014,2020/7/31,2020/8/5,2020/8/19,
9783b5046eb67144,2020/6/14,2020/6/15,2020/6/20,
97918f793e241749,2020/5/16,2020/5/19,2020/5/29,
9793da5cbff108026,2020/10/3,2020/10/4,2020/10/17,2025/9/12
979a276c17645369,2020/2/21,2020/2/23,2020/2/26,
979c92f50e811760,2019/7/17,2019/7/22,2019/8/2,2021/6/23
979cd416fcc91743,2020/3/2,2020/3/7,2020/3/17,
97a05bcf30056766,2020/6/3,2020/6/4,2020/6/16,
97a237e71699629,2020/5/4,2020/5/6,2020/5/18,
97a3493ff3974505,2020/8/25,2020/8/30,2020/9/13,
97a37c844b062749,2020/10/10,2020/10/14,2020/10/21,
97a5b64271299264,2020/12/26,2020/12/30,2021/1/4,
97a67b7e53453176,2019/6/14,2019/6/19,2019/6/26,
97a7211de6995250,2019/2/5,2019/2/9,2019/2/18,
97a92cd2ff260537,2020/6/29,2020/7/2,2020/7/14,
97b189b14e492498,2020/12/22,2020/12/27,2021/1/7,
97b3986db06102308,2019/12/25,2019/12/28,2020/1/10,
97b47823a6717315,2020/8/25,2020/8/29,2020/9/3,2022/8/12
97ba08d7e4269772,2019/11/24,2019/11/29,2019/12/11,
97ba83e7ba252902,2019/8/29,2019/9/2,2019/9/5,
97bfdcbd05876930,2020/11/19,2020/11/20,2020/11/24,
97c3494212a100659,2019/8/16,2019/8/20,2019/8/23,
97c5134129c99575,2020/12/5,2020/12/6,2020/12/12,
97c93df3f3089782,2019/10/10,2019/10/15,2019/10/21,
97c97662f6417921,2020/12/8,2020/12/12,2020/12/20,
97ca3ce714535983,2020/9/27,2020/10/1,2020/10/5,
97d0100d37399505,2019/12/10,2019/12/15,2019/12/18,
97d0473028880959,2020/6/23,2020/6/28,2020/7/12,
97d197367bf20202,2019/10/16,2019/10/18,2019/10/25,
97deda73fb633856,2020/7/26,2020/7/29,2020/8/10,
97e0e55f9db42357,2020/5/21,2020/5/25,2020/6/1,
97e34a1807595004,2020/11/11,2020/11/12,2020/11/17,
97e9a2b67de105466,2020/2/17,2020/2/18,2020/3/1,
97f106f219879086,2019/3/27,2019/4/1,2019/4/8,
97fa114e0c773002,2019/2/12,2019/2/14,2019/2/24,
9802624e78b53541,2020/10/15,2020/10/19,2020/10/23,
9803ba6b8b35743,2020/4/3,2020/4/8,2020/4/16,
9804e401bdb66638,2019/1/30,2019/2/2,2019/2/10,
98069d9297435086,2020/7/12,2020/7/15,2020/7/25,2022/6/24
980bca32aa84820,2019/5/16,2019/5/17,2019/5/22,
9811211ab6266568,2019/12/5,2019/12/8,2019/12/11,
981143b680847084,2020/6/18,2020/6/21,2020/6/29,
9813e33c1ec95874,2019/12/2,2019/12/4,2019/12/15,
9.82E+16,2019/2/9,2019/2/11,2019/2/17,
9815b45995f41326,2020/3/11,2020/3/14,2020/3/24,
9815cba80e727154,2019/12/14,2019/12/16,2019/12/26,
9817c72116b48781,2020/5/7,2020/5/12,2020/5/15,
9817fd6edbf66423,2020/6/12,2020/6/15,2020/6/19,
98193ef1cd757921,2019/8/10,2019/8/14,2019/8/18,
981e6c9c76054176,2020/3/30,2020/4/2,2020/4/13,
981e8a426652959,2020/12/18,2020/12/19,2020/12/26,
98200b4f7fb88759,2020/4/14,2020/4/19,2020/4/22,
982844f9dbd56859,2020/10/2,2020/10/3,2020/10/15,
98294b6a18073131,2019/7/13,2019/7/14,2019/7/26,
98296c79097108103,2020/6/18,2020/6/22,2020/6/28,
982f050e0af16938,2020/11/25,2020/11/29,2020/12/11,
9832265e76420501,2020/12/21,2020/12/22,2021/1/4,
983412ed62030952,2020/10/1,2020/10/6,2020/10/11,
983a7223b0a97934,2020/12/14,2020/12/15,2020/12/28,
983dfcfac4330906,2019/5/4,2019/5/5,2019/5/9,
983e78d0ebc53020,2019/3/24,2019/3/26,2019/4/6,2021/1/17
984db171573107504,2020/6/20,2020/6/21,2020/6/26,
984e781e8f949155,2020/9/6,2020/9/8,2020/9/11,
9851cf8a9ad54508,2020/3/10,2020/3/11,2020/3/25,
9854efea95e49158,2020/11/11,2020/11/16,2020/11/27,
9859d83e8c254286,2019/12/29,2020/1/1,2020/1/10,
985c14486d276207,2019/9/22,2019/9/25,2019/10/7,
985de427c8576093,2020/9/6,2020/9/7,2020/9/18,
98615ebe48f96147,2020/12/14,2020/12/17,2020/12/21,2024/3/5
98655e3107e13883,2019/9/23,2019/9/24,2019/10/6,
9867163bc2f15965,2019/3/1,2019/3/3,2019/3/14,
9.87E+15,2019/2/20,2019/2/25,2019/3/7,
986983c2044100713,2020/4/11,2020/4/13,2020/4/19,2022/5/7
986e37bcbab75832,2019/1/22,2019/1/24,2019/1/30,
9872360b16298355,2019/5/12,2019/5/15,2019/5/18,
987a736ced498996,2019/6/17,2019/6/18,2019/6/25,
9.89E+15,2019/8/15,2019/8/17,2019/8/25,
98899a7b52380247,2020/6/9,2020/6/11,2020/6/25,
988c00ff1af62404,2020/11/22,2020/11/25,2020/11/28,2023/8/7
988c42589d742797,2020/5/7,2020/5/8,2020/5/22,
988cc4e12e274365,2020/7/18,2020/7/20,2020/7/25,
989001b6720106954,2020/7/3,2020/7/8,2020/7/12,
989c0032af574800,2020/10/18,2020/10/19,2020/11/2,
989e05be85e18250,2020/10/9,2020/10/11,2020/10/19,
98a31f3f5d068324,2020/1/24,2020/1/25,2020/1/29,
98a71e9194131198,2020/1/26,2020/1/28,2020/2/4,
98a86bb88b883672,2019/7/25,2019/7/29,2019/8/10,
98aa7ad439463078,2020/2/13,2020/2/15,2020/2/27,
98bad5e53c890515,2020/2/16,2020/2/20,2020/2/28,
98be1b8102332850,2019/10/16,2019/10/19,2019/10/24,
98caabf153931196,2020/3/16,2020/3/20,2020/3/30,
98ccf0734b032054,2019/1/21,2019/1/24,2019/2/2,
98d54df9c6330480,2020/10/8,2020/10/12,2020/10/26,
98d7cdd879589151,2020/6/9,2020/6/13,2020/6/20,
98d9acb465553328,2020/3/10,2020/3/14,2020/3/24,
98ddc294add44580,2020/10/29,2020/11/2,2020/11/16,
98dfa150ce5107587,2020/8/12,2020/8/15,2020/8/25,
98e0fb2dc5580679,2020/7/10,2020/7/12,2020/7/16,
98e6470123067889,2019/1/20,2019/1/22,2019/2/1,
98ec4938d9874178,2020/12/23,2020/12/27,2021/1/6,
98ed5ee435844800,2020/2/13,2020/2/16,2020/2/26,
98edb16499016613,2020/8/6,2020/8/9,2020/8/22,2023/3/27
98f03159e4567179,2019/7/12,2019/7/14,2019/7/26,
98f27e8dab259516,2020/9/27,2020/9/28,2020/10/12,
98f5b8bafa364292,2019/2/14,2019/2/15,2019/2/28,
98f61ca6a9375938,2019/6/2,2019/6/3,2019/6/17,
98f629a4e1893386,2020/9/9,2020/9/14,2020/9/23,2022/10/16
98f738b4409102576,2019/12/19,2019/12/22,2019/12/25,
98f9ec7f2662089,2019/5/3,2019/5/5,2019/5/10,
98fe4da78922823,2019/6/29,2019/7/2,2019/7/14,
99043a1dc1c33902,2020/11/23,2020/11/26,2020/12/7,
99043a1dc1c33903,2020/11/23,2020/11/24,2020/12/3,
990ae421a3095077,2019/2/23,2019/2/25,2019/3/1,2021/2/4
990b80789177894,2020/2/9,2020/2/10,2020/2/22,
990bfb7862c41839,2020/10/6,2020/10/8,2020/10/20,
990c929833342994,2020/2/7,2020/2/12,2020/2/20,
990e277bc6437138,2020/7/9,2020/7/10,2020/7/20,
991739cf8bc68755,2020/11/21,2020/11/26,2020/12/8,
991739cf8bc68756,2020/11/21,2020/11/26,2020/12/7,
991c14aa42981016,2019/8/4,2019/8/9,2019/8/12,
991fd77689464698,2020/9/2,2020/9/6,2020/9/14,
9922892f3af42597,2020/9/24,2020/9/28,2020/10/11,
9924b670bb796341,2020/10/12,2020/10/17,2020/10/29,
9926e487f2f21824,2019/3/21,2019/3/25,2019/4/2,
9928bd9e47f23426,2019/3/9,2019/3/14,2019/3/21,
992f9086cf585137,2020/2/2,2020/2/7,2020/2/15,
9930a65b29383455,2020/4/3,2020/4/8,2020/4/18,
9936f6b4645412,2019/5/14,2019/5/18,2019/5/28,
99372a9e0cf23130,2020/12/25,2020/12/30,2021/1/3,
993bbc1775253247,2019/10/24,2019/10/25,2019/10/30,
993e4e91f0243145,2020/12/28,2020/12/31,2021/1/8,2023/1/11
993fa33219f101809,2019/6/7,2019/6/11,2019/6/18,
9942c41357d68160,2020/8/16,2020/8/18,2020/8/23,
99444c3511e36794,2020/4/22,2020/4/27,2020/5/7,2022/4/22
994a93bbcee55989,2020/12/13,2020/12/15,2020/12/21,2025/8/9
99502ac7fa973552,2020/10/8,2020/10/10,2020/10/14,
99502ac7fa973553,2020/10/8,2020/10/13,2020/10/24,
9954cbc99b947969,2019/12/23,2019/12/27,2020/1/5,
9.96E+15,2020/12/20,2020/12/22,2021/1/1,
9.96E+15,2020/12/20,2020/12/23,2021/1/4,2024/7/23
9958e29d54c38527,2020/5/25,2020/5/27,2020/6/6,2022/4/27
995cad8086973015,2020/5/3,2020/5/7,2020/5/11,
996175eded2105483,2020/11/14,2020/11/15,2020/11/27,2024/7/2
996347bcd1619725,2020/4/18,2020/4/23,2020/5/2,
9965e9fb9ea24818,2020/6/13,2020/6/15,2020/6/24,2022/5/26
99668c1954d79571,2020/12/28,2021/1/2,2021/1/16,
9968c2ae15e58946,2020/11/5,2020/11/6,2020/11/18,
996a94b6e3820007,2020/9/22,2020/9/23,2020/10/5,2022/11/29
996af83afa755118,2020/6/18,2020/6/20,2020/7/1,
9970f29d8ef1621,2019/2/18,2019/2/20,2019/2/25,
997125f484085439,2020/10/29,2020/11/3,2020/11/7,2025/11/6
99799116de326959,2020/9/19,2020/9/21,2020/9/27,
997aadb4dfc75647,2019/5/19,2019/5/22,2019/5/26,
9987259cf2f91052,2019/1/12,2019/1/15,2019/1/26,
99899ecc90272879,2019/11/9,2019/11/14,2019/11/21,
998c7e3b94350608,2020/12/30,2021/1/4,2021/1/15,
9995ab5b82323645,2019/1/7,2019/1/11,2019/1/23,2021/1/31
999e71599605285,2019/8/28,2019/9/1,2019/9/13,
999e9eba1ea61511,2020/3/28,2020/4/2,2020/4/5,
999f053f50475596,2020/11/13,2020/11/15,2020/11/27,
999fd0138e055942,2020/3/7,2020/3/8,2020/3/15,
99a2e6c226713244,2020/3/12,2020/3/13,2020/3/16,
99a6bdba39f101116,2019/7/19,2019/7/22,2019/7/25,
99a84e2aeb683183,2019/11/12,2019/11/16,2019/11/20,
99a87e8253067647,2020/3/28,2020/4/1,2020/4/4,
99ac74f0edf28694,2019/12/27,2019/12/31,2020/1/10,
99ae57c4bf895507,2019/11/24,2019/11/28,2019/12/6,
99ae59bee9465910,2020/12/22,2020/12/27,2021/1/8,2021/7/21
99b5755f54635588,2020/9/28,2020/10/3,2020/10/13,
99c0b8ce6b919012,2020/3/25,2020/3/27,2020/4/5,
99c264db19392337,2020/12/27,2020/12/29,2021/1/3,2023/2/8
99c87bad8a970999,2020/5/20,2020/5/25,2020/6/6,
99c9a2949a2107367,2020/10/14,2020/10/17,2020/10/30,
99cb1a3004a60969,2020/7/23,2020/7/25,2020/8/7,2022/9/13
99cd489e40869032,2019/6/28,2019/6/29,2019/7/4,
99d3a474cbb92912,2019/7/30,2019/8/2,2019/8/10,
99d824517da22388,2019/6/14,2019/6/17,2019/6/22,
99d92c87b3a1367,2019/12/12,2019/12/17,2019/12/24,
99dde335bb888227,2020/7/29,2020/8/2,2020/8/14,
99ee37ac2b75313,2020/3/11,2020/3/12,2020/3/25,
99ef47515de65044,2020/9/21,2020/9/24,2020/10/1,2023/8/4
99f79e30d05105295,2020/4/5,2020/4/9,2020/4/16,
99f9c9a191a91896,2020/4/5,2020/4/10,2020/4/24,
99fa43fa6b883953,2020/7/26,2020/7/31,2020/8/8,
99fa7359aaa106229,2020/11/25,2020/11/28,2020/12/9,2025/8/18
99fbd5ae4e831773,2019/8/31,2019/9/1,2019/9/8,
99fccc916c075726,2020/9/11,2020/9/14,2020/9/20,2023/11/7
99fdf13755d61724,2020/4/24,2020/4/25,2020/5/8,
9a0365083a244336,2019/7/27,2019/7/29,2019/8/6,
9a0996dffa7100693,2020/12/28,2021/1/2,2021/1/13,2023/9/18
9a0a8d1151447087,2020/9/2,2020/9/4,2020/9/18,
9a0d198241a6415,2020/6/8,2020/6/12,2020/6/26,
9a0f70067e1102383,2020/9/3,2020/9/4,2020/9/18,2022/9/27
9a12c0eeb5c25333,2020/10/27,2020/10/29,2020/11/5,
9a13255b7f046742,2019/1/30,2019/2/4,2019/2/14,
9a152d530f291070,2020/5/14,2020/5/18,2020/5/28,
9a1d674dced53958,2020/7/8,2020/7/9,2020/7/13,
9a1db1ed41711534,2020/7/18,2020/7/19,2020/8/1,
9a268fb7dac26573,2020/3/7,2020/3/12,2020/3/16,
9a26db3ae919136,2020/9/15,2020/9/16,2020/9/27,2022/2/25
9a26db3ae919137,2020/9/15,2020/9/18,2020/9/30,
9a286638b8f25022,2019/11/12,2019/11/14,2019/11/20,
9a2fb88a59747125,2020/2/8,2020/2/12,2020/2/17,
9a313daff1526833,2019/4/19,2019/4/20,2019/4/25,
9a3279ba72d44128,2020/12/21,2020/12/25,2020/12/30,
9a352a2e640107952,2019/2/2,2019/2/5,2019/2/14,
9a36e434fa475550,2020/5/16,2020/5/19,2020/5/26,
9a399f5b35b94645,2019/11/30,2019/12/3,2019/12/7,
9a39e98718c54720,2020/3/21,2020/3/24,2020/4/7,
9a3c109f2f212987,2020/5/27,2020/5/31,2020/6/5,
9a3c427150e99116,2019/8/7,2019/8/12,2019/8/19,2023/2/22
9a417f50fc951192,2020/12/18,2020/12/21,2020/12/28,
9a441849acf7207,2020/11/27,2020/12/1,2020/12/7,2025/5/30
9a46571e63327387,2019/11/23,2019/11/26,2019/12/5,
9a46571e63327388,2019/11/23,2019/11/27,2019/12/2,
9a4711f46b544548,2020/6/27,2020/7/2,2020/7/8,
9a47eea5ab651091,2020/11/26,2020/11/27,2020/12/10,
9a4cfac060112464,2019/4/1,2019/4/6,2019/4/12,
9a4f609fd8912959,2019/3/13,2019/3/18,2019/3/30,
9a5524f5d1639203,2020/4/21,2020/4/25,2020/5/2,
9a5a2479bc232943,2020/8/9,2020/8/12,2020/8/21,
9a62b69326b78219,2019/9/22,2019/9/24,2019/9/28,
9a62b69326b78220,2019/9/22,2019/9/25,2019/9/30,
9a67a64b637616,2020/11/20,2020/11/22,2020/12/4,
9a698d7931462426,2019/3/23,2019/3/25,2019/4/2,
9a6bcc7f4ae20270,2020/9/20,2020/9/25,2020/9/30,
9a71892862b82139,2019/12/19,2019/12/20,2019/12/23,
9a7560b4ce434204,2019/10/10,2019/10/13,2019/10/16,
9a76815c75460904,2020/4/9,2020/4/12,2020/4/15,
9a7740fdac29927,2020/4/5,2020/4/9,2020/4/15,
9a7867a496234534,2019/10/22,2019/10/27,2019/11/9,
9a7fa8973d922000,2019/6/20,2019/6/23,2019/7/2,
9a81737668853469,2020/7/6,2020/7/7,2020/7/10,
9a822881e8d65959,2020/10/19,2020/10/20,2020/10/24,
9a85beff29550413,2020/8/24,2020/8/27,2020/8/30,
9a8a10db5e587224,2020/5/31,2020/6/1,2020/6/4,
9a903de780075766,2020/3/30,2020/3/31,2020/4/5,
9a980fd4d2a19214,2020/11/13,2020/11/16,2020/11/19,2022/11/6
9a9baefc7e239735,2019/12/9,2019/12/11,2019/12/25,
9a9ff5e030019377,2019/11/5,2019/11/7,2019/11/17,
9aa41caab7d78068,2019/5/17,2019/5/20,2019/5/30,
9aa9fb608082467,2020/10/24,2020/10/28,2020/11/9,2021/3/4
9aaaba3d06316520,2019/5/4,2019/5/6,2019/5/11,
9aab304cdb716089,2019/1/26,2019/1/29,2019/2/8,
9aaeba9adbf65960,2019/1/28,2019/1/29,2019/2/9,
9ab14a6eedf16838,2020/11/9,2020/11/14,2020/11/18,2022/12/5
9ab214e4eca28214,2019/3/18,2019/3/20,2019/4/3,2022/4/29
9ab71321aa097245,2020/12/8,2020/12/13,2020/12/26,2022/10/29
9abb673bf9622577,2020/5/21,2020/5/23,2020/5/30,
9abe8d55f6d16634,2020/12/16,2020/12/19,2020/12/26,
9abf3c341a471694,2019/9/20,2019/9/21,2019/9/28,
9ac1a822a972526,2020/6/21,2020/6/23,2020/7/1,
9ac34c7a49b96531,2019/3/31,2019/4/5,2019/4/13,
9ac5470bc767664,2019/6/9,2019/6/10,2019/6/23,
9ac603d7dfb19403,2019/5/13,2019/5/18,2019/5/31,
9ac8e3dd28f55611,2020/12/22,2020/12/24,2021/1/1,
9acb89066fd87927,2019/2/18,2019/2/21,2019/3/2,
9ad629782b370530,2020/5/13,2020/5/14,2020/5/26,
9ad688bd4fa95997,2020/9/18,2020/9/19,2020/9/23,
9ad8a2b569118118,2019/9/7,2019/9/8,2019/9/14,
9adb302946e26018,2020/5/27,2020/5/29,2020/6/10,
9adcb14601539622,2019/9/30,2019/10/3,2019/10/9,
9addd0310e654153,2019/3/3,2019/3/8,2019/3/11,
9adea0e66ec44556,2020/7/12,2020/7/13,2020/7/21,
9adef0193be55181,2020/1/26,2020/1/30,2020/2/9,
9adf33e54124088,2020/10/4,2020/10/7,2020/10/17,2022/12/22
9ae800a2a5d100980,2019/8/21,2019/8/24,2019/9/3,2021/7/19
9ae92aff1aa53455,2019/5/15,2019/5/19,2019/5/30,
9ae95344a0511558,2020/5/3,2020/5/7,2020/5/17,
9ae98a7280c13577,2020/5/4,2020/5/6,2020/5/9,
9ae9b84873689733,2020/3/28,2020/3/30,2020/4/2,
9aeaa93cdda1643,2020/4/22,2020/4/24,2020/5/8,
9aeb4dc1dc964819,2019/3/20,2019/3/25,2019/4/8,
9aec6cd0b4578416,2020/7/7,2020/7/11,2020/7/21,
9aec6cd0b4578417,2020/7/7,2020/7/9,2020/7/23,
9af056deba246616,2019/4/29,2019/5/4,2019/5/17,
9af09bd36f853843,2019/7/16,2019/7/17,2019/7/27,
9af09bd36f853844,2019/7/16,2019/7/19,2019/8/2,
9af10156de849897,2019/9/4,2019/9/6,2019/9/15,2022/4/10
